,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv,mask,Time
13754,96,2,12:20,4.54,-2.34,28.45,29.88,198.14,0.02,0.02,0.02,14.02,277.69,1,2023-01-02 12:20:00
13755,96,2,12:30,5.01,-0.34,28.57,30.09,180.97,0.02,0.02,0.02,14.02,287.19,1,2023-01-02 12:30:00
13756,96,2,12:40,5.83,-1.77,28.9,30.44,170.56,0.02,0.02,0.02,14.02,373.9,1,2023-01-02 12:40:00
13757,96,2,12:50,5.7,1.29,29.09,30.51,190.02,0.02,0.02,0.02,14.02,403.07,1,2023-01-02 12:50:00
13758,96,2,13:00,4.67,3.43,29.29,30.44,187.83,1.87,1.87,1.87,14.02,287.47,1,2023-01-02 13:00:00
13759,96,2,13:10,4.75,-4.92,29.33,30.54,191.34,0.01,0.01,0.01,14.02,266.29,1,2023-01-02 13:10:00
13760,96,2,13:20,4.66,-6.55,29.52,31.24,162.27,0.01,0.01,0.01,14.02,251.93,1,2023-01-02 13:20:00
13761,96,2,13:30,2.51,4.48,29.6,30.99,159.88,18.53,18.52,18.53,14.02,72.47,1,2023-01-02 13:30:00
13762,96,2,13:40,4.06,0.25,29.92,31.79,180.56,67.17,67.16,67.19,14.02,25.26,1,2023-01-02 13:40:00
13763,96,2,13:50,4.06,1.83,30.23,31.76,178.75,5.33,5.33,5.33,14.02,135.31,1,2023-01-02 13:50:00
13764,96,2,14:00,3.82,3.06,30.29,31.47,182.3,0.01,0.01,0.01,14.02,179.08,1,2023-01-02 14:00:00
13765,96,2,14:10,4.27,0.0,30.43,31.47,194.61,0.01,0.01,0.01,14.02,230.36,1,2023-01-02 14:10:00
13766,96,2,14:20,3.9,-4.07,30.6,31.62,194.14,44.92,44.91,44.93,14.02,103.89,1,2023-01-02 14:20:00
13767,96,2,14:30,3.79,9.83,30.77,31.7,200.05,0.01,0.01,0.01,14.02,189.14,1,2023-01-02 14:30:00
13768,96,2,14:40,4.39,-5.5,30.75,31.65,204.55,0.01,0.01,0.01,14.02,197.8,1,2023-01-02 14:40:00
13769,96,2,14:50,3.7,0.54,30.97,32.05,201.99,0.01,0.01,0.01,14.02,157.52,1,2023-01-02 14:50:00
13770,96,2,15:00,4.0,-1.54,31.13,31.71,198.87,9.08,9.08,9.08,14.02,90.42,1,2023-01-02 15:00:00
13771,96,2,15:10,3.36,-2.54,31.35,32.08,188.31,0.01,0.01,0.01,14.02,82.04,1,2023-01-02 15:10:00
13772,96,2,15:20,3.94,-1.53,31.51,32.48,207.76,0.01,0.01,0.01,14.02,155.98,1,2023-01-02 15:20:00
13773,96,2,15:30,5.65,-5.9,31.65,32.95,180.72,0.01,0.01,0.01,14.02,337.35,1,2023-01-02 15:30:00
13774,96,2,15:40,2.71,1.07,31.6,32.57,179.46,5.24,5.24,5.24,14.02,70.59,1,2023-01-02 15:40:00
13775,96,2,15:50,2.71,1.07,31.6,32.57,179.46,5.24,5.24,5.24,14.02,70.59,0,2023-01-02 15:50:00
13776,96,2,16:00,2.71,1.07,31.6,32.57,179.46,5.24,5.24,5.24,14.02,70.59,0,2023-01-02 16:00:00
13777,96,2,16:10,3.32,8.76,32.67,33.75,215.41,6.45,6.45,6.44,14.02,110.98,1,2023-01-02 16:10:00
13778,96,2,16:20,2.18,12.35,32.24,32.74,264.15,14.11,14.11,14.11,14.02,29.55,1,2023-01-02 16:20:00
13779,96,2,16:30,2.18,12.35,32.24,32.74,264.15,14.11,14.11,14.11,14.02,29.55,0,2023-01-02 16:30:00
13780,96,2,16:40,5.62,4.03,32.75,33.97,196.91,13.12,13.12,13.13,14.02,269.09,1,2023-01-02 16:40:00
13781,96,2,16:50,4.06,-1.05,32.58,33.35,189.9,0.01,0.01,0.01,14.02,185.16,1,2023-01-02 16:50:00
13782,96,2,17:00,3.36,-1.83,32.44,32.98,208.58,0.01,0.01,0.01,14.02,124.75,1,2023-01-02 17:00:00
13783,96,2,17:10,3.36,-1.83,32.44,32.98,208.58,0.01,0.01,0.01,14.02,124.75,0,2023-01-02 17:10:00
13784,96,2,17:20,4.82,0.02,32.5,33.11,238.32,5.62,5.62,5.62,14.02,220.58,1,2023-01-02 17:20:00
13785,96,2,17:30,4.93,-3.17,32.4,33.17,230.48,0.01,0.01,0.01,14.02,278.07,1,2023-01-02 17:30:00
13786,96,2,17:40,3.98,-1.38,32.3,32.87,230.28,0.01,0.01,0.01,14.02,156.93,1,2023-01-02 17:40:00
13787,96,2,17:50,4.59,4.46,32.3,32.91,218.24,0.01,0.01,0.01,14.02,243.2,1,2023-01-02 17:50:00
13788,96,2,18:00,4.41,-1.06,32.3,32.92,229.03,0.01,0.01,0.01,14.02,201.2,1,2023-01-02 18:00:00
13789,96,2,18:10,3.46,3.82,32.3,32.91,233.58,0.01,0.01,0.01,14.02,115.03,1,2023-01-02 18:10:00
13790,96,2,18:20,3.81,-2.32,32.26,32.88,221.71,0.01,0.01,0.01,14.02,150.38,1,2023-01-02 18:20:00
13791,96,2,18:30,3.53,1.62,32.05,32.8,221.12,0.01,0.01,0.01,14.02,121.82,1,2023-01-02 18:30:00
13792,96,2,18:40,4.07,0.01,31.87,32.69,225.78,0.01,0.01,0.01,14.02,172.49,1,2023-01-02 18:40:00
13793,96,2,18:50,3.66,4.37,31.63,32.29,237.29,0.01,0.01,0.01,14.02,131.19,1,2023-01-02 18:50:00
13794,96,2,19:00,3.93,-1.56,31.54,32.63,221.18,0.01,0.01,0.01,14.02,156.77,1,2023-01-02 19:00:00
13795,96,2,19:10,3.04,5.02,31.4,32.14,226.08,0.01,0.01,0.01,14.02,95.75,1,2023-01-02 19:10:00
13796,96,2,19:20,3.79,3.64,31.49,32.16,233.67,0.01,0.01,0.01,14.02,155.34,1,2023-01-02 19:20:00
13797,96,2,19:30,3.99,0.16,31.4,32.54,232.83,0.01,0.01,0.01,14.02,173.08,1,2023-01-02 19:30:00
13798,96,2,19:40,3.9,-6.18,31.22,32.27,237.0,0.01,0.01,0.01,14.02,156.55,1,2023-01-02 19:40:00
13799,96,2,19:50,3.98,1.76,31.03,32.14,219.33,0.01,0.01,0.01,14.02,168.53,1,2023-01-02 19:50:00
13800,96,2,20:00,3.85,1.55,30.81,31.63,225.8,0.01,0.01,0.01,14.02,152.39,1,2023-01-02 20:00:00
13801,96,2,20:10,3.27,-0.49,30.65,31.58,225.8,0.01,0.01,0.01,14.02,106.71,1,2023-01-02 20:10:00
13802,96,2,20:20,2.62,0.43,30.51,31.42,225.8,0.01,0.01,0.01,14.02,53.59,1,2023-01-02 20:20:00
13803,96,2,20:30,2.34,0.94,30.42,31.59,225.8,0.01,0.01,0.01,14.02,18.77,1,2023-01-02 20:30:00
13804,96,2,20:40,2.17,-1.99,30.33,31.57,225.8,0.01,0.01,0.01,14.02,4.35,1,2023-01-02 20:40:00
13805,96,2,20:50,2.17,-1.99,30.33,31.57,225.8,0.01,0.01,0.01,14.02,4.35,0,2023-01-02 20:50:00
13806,96,2,21:00,2.17,-1.99,30.33,31.57,225.8,0.01,0.01,0.01,14.02,4.35,0,2023-01-02 21:00:00
13807,96,2,21:10,2.17,-1.99,30.33,31.57,225.8,0.01,0.01,0.01,14.02,4.35,0,2023-01-02 21:10:00
13808,96,2,21:20,3.23,-13.44,30.41,32.26,196.72,46.12,46.13,46.14,14.02,45.83,1,2023-01-02 21:20:00
13809,96,2,21:30,4.9,5.01,30.03,31.16,177.42,0.01,0.01,0.01,14.02,305.79,1,2023-01-02 21:30:00
13810,96,2,21:40,8.45,-6.6,29.91,31.43,174.35,0.01,0.01,0.01,14.02,843.61,1,2023-01-02 21:40:00
13811,96,2,21:50,6.69,-7.9,29.68,31.37,160.78,0.01,0.01,0.01,14.02,559.77,1,2023-01-02 21:50:00
13812,96,2,22:00,7.91,-1.64,29.4,31.29,151.93,0.01,0.01,0.01,14.02,823.65,1,2023-01-02 22:00:00
13813,96,2,22:10,9.5,-7.71,29.26,31.29,151.87,0.01,0.01,0.01,14.02,1010.63,1,2023-01-02 22:10:00
13814,96,2,22:20,9.02,-9.02,29.1,31.13,149.67,0.01,0.01,0.01,67.8,938.52,1,2023-01-02 22:20:00
13815,96,2,22:30,9.24,-6.62,28.82,31.09,139.21,0.01,0.01,0.01,53.67,989.24,1,2023-01-02 22:30:00
13816,96,2,22:40,9.5,-9.4,28.61,31.03,139.21,0.01,0.01,0.01,118.65,992.1,1,2023-01-02 22:40:00
13817,96,2,22:50,9.04,-9.6,28.36,30.85,139.21,0.01,0.01,0.01,147.31,938.41,1,2023-01-02 22:50:00
13818,96,2,23:00,8.0,-6.7,27.97,30.76,139.21,0.01,0.01,0.01,155.6,827.68,1,2023-01-02 23:00:00
13819,96,2,23:10,7.67,-5.02,27.69,30.74,139.17,0.02,0.02,0.02,131.09,823.23,1,2023-01-02 23:10:00
13820,96,2,23:20,7.23,-2.4,27.41,30.77,139.17,0.12,0.12,0.12,104.85,785.97,1,2023-01-02 23:20:00
13821,96,2,23:30,7.36,-4.2,27.25,30.79,139.17,0.01,0.01,0.01,55.13,775.47,1,2023-01-02 23:30:00
13822,96,2,23:40,7.91,-4.99,27.14,30.76,139.17,3.73,3.73,3.73,19.22,791.11,1,2023-01-02 23:40:00
13823,96,2,23:50,9.34,-9.42,27.07,30.68,139.17,4.89,4.89,4.89,34.51,993.57,1,2023-01-02 23:50:00
13824,97,2,00:00,8.95,-1.76,28.06,31.99,65.72,5.81,5.81,5.81,44.19,971.76,1,2023-01-02 00:00:00
13825,97,2,00:10,7.0,-0.62,27.73,31.83,65.72,1.81,1.81,1.81,37.7,635.99,1,2023-01-02 00:10:00
13826,97,2,00:20,4.73,2.84,27.44,31.24,65.72,0.06,0.06,0.06,23.67,251.64,1,2023-01-02 00:20:00
13827,97,2,00:30,3.62,6.65,27.15,30.2,76.45,0.04,0.04,0.04,18.31,119.78,1,2023-01-02 00:30:00
13828,97,2,00:40,5.34,-5.5,26.92,30.15,78.27,0.04,0.04,0.04,29.81,274.93,1,2023-01-02 00:40:00
13829,97,2,00:50,4.64,-6.66,26.73,29.84,78.27,0.03,0.03,0.03,30.46,206.93,1,2023-01-02 00:50:00
13830,97,2,01:00,2.87,3.77,26.52,29.2,81.92,0.08,0.08,0.08,7.85,56.18,1,2023-01-02 01:00:00
13831,97,2,01:10,3.02,7.39,26.14,28.75,110.37,0.08,0.08,0.08,6.66,64.87,1,2023-01-02 01:10:00
13832,97,2,01:20,3.46,9.33,25.86,28.38,114.11,0.04,0.04,0.04,15.44,117.07,1,2023-01-02 01:20:00
13833,97,2,01:30,3.05,3.36,25.57,28.02,128.26,0.03,0.03,0.03,15.44,65.12,1,2023-01-02 01:30:00
13834,97,2,01:40,3.99,-6.08,25.33,27.69,136.48,0.04,0.04,0.04,15.44,133.13,1,2023-01-02 01:40:00
13835,97,2,01:50,3.42,-7.0,25.14,27.4,124.73,0.03,0.03,0.03,2.32,89.53,1,2023-01-02 01:50:00
13836,97,2,02:00,2.43,-0.33,24.99,27.15,123.96,5.09,5.09,5.09,2.32,3.63,1,2023-01-02 02:00:00
13837,97,2,02:10,2.43,-0.33,24.99,27.15,123.96,5.09,5.09,5.09,2.32,3.63,0,2023-01-02 02:10:00
13838,97,2,02:20,4.2,-8.07,25.7,28.2,123.96,46.09,45.42,46.09,2.32,107.55,1,2023-01-02 02:20:00
13839,97,2,02:30,2.88,-3.55,25.91,27.61,123.96,0.07,0.07,0.07,2.32,54.89,1,2023-01-02 02:30:00
13840,97,2,02:40,4.04,3.01,24.65,26.55,123.96,0.04,0.04,0.04,2.32,164.24,1,2023-01-02 02:40:00
13841,97,2,02:50,4.26,-0.69,24.25,26.32,123.96,0.04,0.03,0.03,2.32,167.34,1,2023-01-02 02:50:00
13842,97,2,03:00,3.72,-1.06,24.01,25.93,123.96,0.06,0.06,0.06,2.32,120.07,1,2023-01-02 03:00:00
13843,97,2,03:10,3.78,3.85,23.84,25.56,123.96,0.08,0.08,0.08,2.32,143.31,1,2023-01-02 03:10:00
13844,97,2,03:20,3.13,0.32,23.69,25.38,125.01,0.07,0.07,0.07,2.32,75.52,1,2023-01-02 03:20:00
13845,97,2,03:30,3.13,0.32,23.69,25.38,125.01,0.07,0.07,0.07,2.32,75.52,0,2023-01-02 03:30:00
13846,97,2,03:40,3.13,0.32,23.69,25.38,125.01,0.07,0.07,0.07,2.32,75.52,0,2023-01-02 03:40:00
13847,97,2,03:50,4.37,-12.55,23.87,26.17,149.36,46.31,46.32,46.06,9.58,77.65,1,2023-01-02 03:50:00
13848,97,2,04:00,4.95,1.34,24.57,26.35,136.92,0.01,0.01,0.01,46.38,285.31,1,2023-01-02 04:00:00
13849,97,2,04:10,4.41,-0.54,23.21,25.07,136.93,0.01,0.01,0.01,45.89,217.98,1,2023-01-02 04:10:00
13850,97,2,04:20,3.73,5.9,22.92,24.73,136.93,0.01,0.01,0.01,38.82,140.94,1,2023-01-02 04:20:00
13851,97,2,04:30,3.4,3.92,22.75,24.37,136.93,0.03,0.01,0.02,32.5,106.32,1,2023-01-02 04:30:00
13852,97,2,04:40,5.11,-5.54,22.56,24.34,136.93,0.03,0.01,0.03,78.25,245.23,1,2023-01-02 04:40:00
13853,97,2,04:50,4.51,-10.2,22.37,24.18,136.93,0.03,0.01,0.03,54.96,175.65,1,2023-01-02 04:50:00
13854,97,2,05:00,4.73,-6.74,22.24,23.95,136.93,0.03,0.01,0.03,42.22,217.24,1,2023-01-02 05:00:00
13855,97,2,05:10,7.47,-9.04,22.1,24.29,136.93,0.03,0.01,0.03,89.81,561.81,1,2023-01-02 05:10:00
13856,97,2,05:20,8.87,-8.42,22.15,24.61,136.93,0.03,0.01,0.03,129.92,812.14,1,2023-01-02 05:20:00
13857,97,2,05:30,5.72,-7.23,22.12,24.48,128.59,0.03,0.01,0.03,71.7,329.77,1,2023-01-02 05:30:00
13858,97,2,05:40,6.43,1.14,22.0,24.39,124.43,0.03,0.01,0.03,96.83,487.57,1,2023-01-02 05:40:00
13859,97,2,05:50,6.24,5.17,21.97,24.7,124.5,0.03,0.01,0.03,81.81,508.16,1,2023-01-02 05:50:00
13860,97,2,06:00,5.48,-2.52,21.79,24.36,136.85,0.03,0.01,0.03,62.51,343.29,1,2023-01-02 06:00:00
13861,97,2,06:10,5.58,-4.21,21.7,24.33,136.97,0.03,0.01,0.03,50.36,366.55,1,2023-01-02 06:10:00
13862,97,2,06:20,4.38,-4.07,21.66,24.09,136.97,0.03,0.01,0.03,35.66,210.83,1,2023-01-02 06:20:00
13863,97,2,06:30,4.33,-7.07,21.51,23.52,136.97,0.03,0.01,0.03,36.31,183.26,1,2023-01-02 06:30:00
13864,97,2,06:40,5.2,-7.63,21.39,23.53,136.97,0.03,0.01,0.03,55.69,269.68,1,2023-01-02 06:40:00
13865,97,2,06:50,7.52,-9.63,21.34,23.71,136.97,0.03,0.01,0.03,72.3,589.29,1,2023-01-02 06:50:00
13866,97,2,07:00,6.59,-5.18,21.34,23.82,130.1,0.03,0.01,0.03,120.94,470.64,1,2023-01-02 07:00:00
13867,97,2,07:10,5.54,-5.08,21.27,23.75,124.42,0.03,0.01,0.03,59.43,309.75,1,2023-01-02 07:10:00
13868,97,2,07:20,4.48,-9.8,21.2,23.22,124.42,0.03,0.01,0.03,16.13,177.21,1,2023-01-02 07:20:00
13869,97,2,07:30,5.32,-8.32,21.16,23.27,124.4,0.03,0.01,0.03,52.82,268.5,1,2023-01-02 07:30:00
13870,97,2,07:40,3.66,1.59,21.16,22.97,114.63,0.03,0.01,0.03,34.33,130.54,1,2023-01-02 07:40:00
13871,97,2,07:50,3.45,0.32,21.2,22.86,124.42,0.03,0.01,0.03,34.33,117.66,1,2023-01-02 07:50:00
13872,97,2,08:00,3.53,-3.06,21.23,22.86,124.42,0.03,0.01,0.03,10.55,101.45,1,2023-01-02 08:00:00
13873,97,2,08:10,3.5,-3.03,21.35,22.89,113.84,0.03,0.01,0.03,9.88,110.99,1,2023-01-02 08:10:00
13874,97,2,08:20,3.82,0.55,21.48,22.91,120.82,0.03,0.01,0.03,21.08,131.49,1,2023-01-02 08:20:00
13875,97,2,08:30,3.13,-7.95,21.5,22.91,120.35,0.03,0.01,0.03,9.62,60.88,1,2023-01-02 08:30:00
13876,97,2,08:40,2.68,5.19,21.52,22.89,117.06,0.03,0.01,0.03,2.18,38.63,1,2023-01-02 08:40:00
13877,97,2,08:50,2.99,3.95,21.7,23.07,124.46,0.03,0.01,0.03,0.7,83.19,1,2023-01-02 08:50:00
13878,97,2,09:00,2.83,3.53,21.94,23.25,124.46,0.03,0.01,0.03,0.7,65.3,1,2023-01-02 09:00:00
13879,97,2,09:10,3.34,5.81,22.2,23.43,124.46,0.03,0.01,0.03,10.97,110.74,1,2023-01-02 09:10:00
13880,97,2,09:20,3.92,1.87,22.42,23.62,129.45,0.03,0.01,0.03,10.97,140.13,1,2023-01-02 09:20:00
13881,97,2,09:30,3.16,4.51,22.65,23.88,124.46,0.03,0.01,0.03,4.15,99.12,1,2023-01-02 09:30:00
13882,97,2,09:40,3.38,7.05,22.9,24.0,127.71,0.03,0.01,0.03,4.15,113.95,1,2023-01-02 09:40:00
13883,97,2,09:50,3.77,5.22,23.33,24.35,137.0,0.03,0.01,0.03,4.15,146.47,1,2023-01-02 09:50:00
13884,97,2,10:00,3.31,1.58,23.75,24.74,143.66,0.03,0.01,0.03,4.15,99.68,1,2023-01-02 10:00:00
13885,97,2,10:10,3.5,-1.91,24.12,25.07,148.27,0.03,0.01,0.03,4.15,104.1,1,2023-01-02 10:10:00
13886,97,2,10:20,3.56,-1.38,24.6,25.47,137.55,0.03,0.01,0.03,4.15,114.04,1,2023-01-02 10:20:00
13887,97,2,10:30,4.58,5.37,25.15,26.07,130.09,0.03,0.01,0.03,4.15,231.47,1,2023-01-02 10:30:00
13888,97,2,10:40,4.22,4.41,25.56,26.42,133.47,0.03,0.01,0.03,4.15,208.51,1,2023-01-02 10:40:00
13889,97,2,10:50,5.68,-5.6,25.94,26.82,131.58,0.03,0.01,0.03,4.15,321.93,1,2023-01-02 10:50:00
13890,97,2,11:00,4.56,-8.26,26.18,27.11,130.05,0.03,0.01,0.03,4.15,204.45,1,2023-01-02 11:00:00
13891,97,2,11:10,4.79,-1.75,26.45,27.4,122.54,0.03,0.01,0.03,4.15,238.31,1,2023-01-02 11:10:00
13892,97,2,11:20,4.32,-0.82,26.68,27.44,118.2,0.02,0.02,0.02,4.15,226.08,1,2023-01-02 11:20:00
13893,97,2,11:30,4.86,2.66,26.88,27.97,124.85,0.03,0.03,0.02,4.15,283.94,1,2023-01-02 11:30:00
13894,97,2,11:40,4.97,-0.01,27.05,27.92,115.29,0.04,0.04,0.04,4.15,230.01,1,2023-01-02 11:40:00
13895,97,2,11:50,4.29,4.79,27.27,28.2,120.68,0.04,0.04,0.04,4.15,218.49,1,2023-01-02 11:50:00
13896,97,2,12:00,3.78,-1.89,27.51,28.25,117.54,0.04,0.04,0.04,4.15,129.04,1,2023-01-02 12:00:00
13897,97,2,12:10,6.09,3.98,27.83,28.82,137.59,0.04,0.04,0.04,4.15,428.15,1,2023-01-02 12:10:00
13898,97,2,12:20,5.44,-2.07,27.95,29.23,150.7,0.04,0.04,0.04,4.15,352.19,1,2023-01-02 12:20:00
13899,97,2,12:30,4.15,-5.77,28.05,29.04,142.18,0.04,0.04,0.04,4.15,152.24,1,2023-01-02 12:30:00
13900,97,2,12:40,6.01,-6.99,28.26,29.37,113.35,0.04,0.04,0.04,4.15,340.1,1,2023-01-02 12:40:00
13901,97,2,12:50,6.51,2.63,28.43,29.72,116.28,0.04,0.04,0.04,4.15,467.64,1,2023-01-02 12:50:00
13902,97,2,13:00,4.98,-3.43,28.57,29.74,111.54,0.04,0.04,0.04,4.15,230.44,1,2023-01-02 13:00:00
13903,97,2,13:10,5.26,-1.4,28.73,29.79,152.13,0.04,0.04,0.04,4.15,260.48,1,2023-01-02 13:10:00
13904,97,2,13:20,5.23,-1.32,28.84,30.06,123.52,0.04,0.04,0.04,4.15,300.32,1,2023-01-02 13:20:00
13905,97,2,13:30,2.66,4.87,28.97,29.88,113.2,4.06,4.07,4.06,4.15,58.72,1,2023-01-02 13:30:00
13906,97,2,13:40,2.66,4.87,28.97,29.88,113.2,4.06,4.07,4.06,4.15,58.72,0,2023-01-02 13:40:00
13907,97,2,13:50,4.88,0.62,30.58,32.21,134.32,0.37,0.37,0.37,4.15,278.46,1,2023-01-02 13:50:00
13908,97,2,14:00,4.63,0.08,29.9,31.23,145.83,0.01,0.01,0.01,4.15,271.2,1,2023-01-02 14:00:00
13909,97,2,14:10,4.58,-2.61,29.78,30.85,155.82,0.01,0.01,0.01,4.15,206.22,1,2023-01-02 14:10:00
13910,97,2,14:20,3.71,0.4,30.01,30.86,122.17,1.88,1.88,1.88,4.15,121.39,1,2023-01-02 14:20:00
13911,97,2,14:30,3.88,6.86,30.11,31.14,151.13,0.01,0.01,0.01,4.15,187.44,1,2023-01-02 14:30:00
13912,97,2,14:40,4.3,-6.96,30.12,31.03,159.31,0.01,0.01,0.01,4.15,143.15,1,2023-01-02 14:40:00
13913,97,2,14:50,4.05,4.08,30.31,31.28,152.49,0.01,0.01,0.01,4.15,180.57,1,2023-01-02 14:50:00
13914,97,2,15:00,3.45,-4.91,30.58,31.33,137.29,0.01,0.01,0.01,4.15,99.74,1,2023-01-02 15:00:00
13915,97,2,15:10,2.85,-9.2,30.92,31.61,107.15,68.71,68.77,68.58,4.15,0.22,1,2023-01-02 15:10:00
13916,97,2,15:20,4.75,17.65,31.53,33.18,128.82,53.7,53.76,53.77,4.15,40.39,1,2023-01-02 15:20:00
13917,97,2,15:30,5.55,-5.1,31.94,33.35,133.62,0.01,0.01,0.01,4.15,286.61,1,2023-01-02 15:30:00
13918,97,2,15:40,3.29,-0.69,31.22,32.07,136.62,0.01,0.01,0.01,4.15,79.47,1,2023-01-02 15:40:00
13919,97,2,15:50,3.29,-0.69,31.22,32.07,136.62,0.01,0.01,0.01,4.15,79.47,0,2023-01-02 15:50:00
13920,97,2,16:00,3.29,-0.69,31.22,32.07,136.62,0.01,0.01,0.01,4.15,79.47,0,2023-01-02 16:00:00
13921,97,2,16:10,4.4,7.01,32.6,34.52,165.0,11.43,11.44,11.43,4.15,120.17,1,2023-01-02 16:10:00
13922,97,2,16:20,2.92,11.5,31.98,32.95,209.79,1.95,1.95,1.95,4.15,69.17,1,2023-01-02 16:20:00
13923,97,2,16:30,2.92,11.5,31.98,32.95,209.79,1.95,1.95,1.95,4.15,69.17,0,2023-01-02 16:30:00
13924,97,2,16:40,4.95,5.23,32.38,33.68,147.92,6.94,6.94,6.94,4.15,186.35,1,2023-01-02 16:40:00
13925,97,2,16:50,5.15,-4.46,31.97,32.88,145.34,0.01,0.01,0.01,4.15,265.05,1,2023-01-02 16:50:00
13926,97,2,17:00,3.48,2.55,31.58,32.38,154.36,0.01,0.01,0.01,4.15,117.53,1,2023-01-02 17:00:00
13927,97,2,17:10,3.48,2.55,31.58,32.38,154.36,0.01,0.01,0.01,4.15,117.53,0,2023-01-02 17:10:00
13928,97,2,17:20,5.45,-0.38,31.6,32.41,190.83,8.81,8.81,8.81,4.15,183.47,1,2023-01-02 17:20:00
13929,97,2,17:30,4.93,-2.29,31.58,32.42,176.56,0.01,0.01,0.01,4.15,235.46,1,2023-01-02 17:30:00
13930,97,2,17:40,4.89,0.1,31.51,32.5,183.53,0.01,0.01,0.01,4.15,221.05,1,2023-01-02 17:40:00
13931,97,2,17:50,4.64,0.97,31.57,32.24,158.67,0.01,0.01,0.01,4.15,206.65,1,2023-01-02 17:50:00
13932,97,2,18:00,4.36,1.96,31.52,32.34,181.61,0.01,0.01,0.01,4.15,163.37,1,2023-01-02 18:00:00
13933,97,2,18:10,3.39,5.88,31.55,32.23,175.87,0.01,0.01,0.01,4.15,110.21,1,2023-01-02 18:10:00
13934,97,2,18:20,3.97,-3.66,31.49,32.18,182.47,0.01,0.01,0.01,4.15,124.8,1,2023-01-02 18:20:00
13935,97,2,18:30,3.93,-1.25,31.31,32.01,167.6,0.01,0.01,0.01,4.15,139.87,1,2023-01-02 18:30:00
13936,97,2,18:40,4.69,1.98,31.16,31.9,176.73,0.01,0.01,0.01,4.15,200.05,1,2023-01-02 18:40:00
13937,97,2,18:50,3.9,2.41,31.08,31.83,189.07,0.01,0.01,0.01,4.15,133.4,1,2023-01-02 18:50:00
13938,97,2,19:00,4.07,-4.24,30.98,31.67,177.81,0.01,0.01,0.01,4.15,138.47,1,2023-01-02 19:00:00
13939,97,2,19:10,3.92,4.13,30.94,31.62,181.44,0.01,0.01,0.01,4.15,130.47,1,2023-01-02 19:10:00
13940,97,2,19:20,4.26,-5.54,31.03,31.7,189.21,0.01,0.01,0.01,4.15,164.8,1,2023-01-02 19:20:00
13941,97,2,19:30,4.85,0.86,30.92,31.72,184.9,0.01,0.01,0.01,4.15,212.94,1,2023-01-02 19:30:00
13942,97,2,19:40,4.67,-4.61,30.8,31.57,183.78,0.01,0.01,0.01,4.15,189.93,1,2023-01-02 19:40:00
13943,97,2,19:50,4.35,-3.17,30.65,31.33,176.55,0.01,0.01,0.01,4.15,162.46,1,2023-01-02 19:50:00
13944,97,2,20:00,3.79,3.28,30.53,31.13,176.55,0.01,0.01,0.01,4.15,140.35,1,2023-01-02 20:00:00
13945,97,2,20:10,3.61,0.29,30.45,31.09,176.55,0.01,0.01,0.01,4.15,126.98,1,2023-01-02 20:10:00
13946,97,2,20:20,2.74,3.97,30.37,30.96,176.55,0.01,0.01,0.01,4.15,48.4,1,2023-01-02 20:20:00
13947,97,2,20:30,2.6,1.99,30.28,30.79,176.55,0.01,0.01,0.01,4.15,23.33,1,2023-01-02 20:30:00
13948,97,2,20:40,2.43,3.11,30.17,30.7,176.55,0.01,0.01,0.01,4.15,9.38,1,2023-01-02 20:40:00
13949,97,2,20:50,2.43,3.11,30.17,30.7,176.55,0.01,0.01,0.01,4.15,9.38,0,2023-01-02 20:50:00
13950,97,2,21:00,2.43,3.11,30.17,30.7,176.55,0.01,0.01,0.01,4.15,9.38,0,2023-01-02 21:00:00
13951,97,2,21:10,2.43,3.11,30.17,30.7,176.55,0.01,0.01,0.01,4.15,9.38,0,2023-01-02 21:10:00
13952,97,2,21:20,3.27,-12.51,30.44,31.54,147.08,38.72,38.9,38.9,4.15,52.07,1,2023-01-02 21:20:00
13953,97,2,21:30,4.52,-2.06,31.07,31.88,133.15,0.01,0.01,0.01,4.15,208.91,1,2023-01-02 21:30:00
13954,97,2,21:40,8.56,-7.91,29.82,31.13,126.74,0.01,0.01,0.01,4.15,754.65,1,2023-01-02 21:40:00
13955,97,2,21:50,7.45,-8.31,29.34,30.97,111.38,0.01,0.01,0.01,4.15,554.61,1,2023-01-02 21:50:00
13956,97,2,22:00,8.65,-7.65,29.05,30.99,107.98,0.01,0.01,0.01,4.15,797.38,1,2023-01-02 22:00:00
13957,97,2,22:10,9.54,-5.78,28.8,30.99,98.37,0.01,0.01,0.01,4.15,955.43,1,2023-01-02 22:10:00
13958,97,2,22:20,8.57,-5.35,28.6,30.95,95.48,0.01,0.01,0.01,56.17,840.11,1,2023-01-02 22:20:00
13959,97,2,22:30,8.89,-6.96,28.27,30.79,90.64,0.01,0.01,0.01,47.84,880.45,1,2023-01-02 22:30:00
13960,97,2,22:40,7.46,-3.65,28.04,30.74,82.78,0.01,0.01,0.01,79.08,693.73,1,2023-01-02 22:40:00
13961,97,2,22:50,8.28,-3.96,27.66,30.55,82.77,0.01,0.01,0.01,131.42,839.35,1,2023-01-02 22:50:00
13962,97,2,23:00,7.58,-0.73,27.35,30.49,82.77,0.01,0.01,0.01,144.28,777.91,1,2023-01-02 23:00:00
